order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel
O003227,2025-01-07,C0008,P1007,13,958.71,已完成,王强,直销
O003228,2025-10-26,C0114,P1001,1,776.12,退货,陈敏,直销
O003229,2025-05-23,C0118,P1009,26,675.79,已取消,王强,展会线索
O003230,2025-01-18,C0018,P1009,36,649.94,退货,李娜,直销
O003231,2025-12-17,C0118,P1004,7,733.4,已完成,张伟,展会线索
O003232,2025-06-26,C0099,P1010,36,561.56,已完成,刘洋,经销
O003233,2025-04-16,C0071,P1003,15,1482.44,已完成,张伟,老客户复购
O003234,2025-08-16,C0027,P1013,20,174.63,已完成,王强,展会线索
O003235,2025-07-11,C0022,P1016,25,97.97,已完成,赵磊,经销
O003236,2025-05-12,C0038,P1002,2,1063.46,已完成,王强,经销
O003237,2025-02-14,C0038,P1015,56,81.33,已完成,张伟,展会线索
O003238,2025-10-04,C0098,P1003,15,1481.88,已完成,王强,经销
O003239,2025-10-10,C0003,P1009,40,694.64,已完成,陈敏,展会线索
O003240,2025-02-20,C0085,P1011,30,512.09,已完成,刘洋,经销
O003241,2025-08-04,C0085,P1012,20,361.37,已取消,陈敏,老客户复购
O003242,2025-04-04,C0109,P1013,42,165.54,已完成,赵磊,展会线索
O003243,2025-09-21,C0115,P1007,14,979.79,已完成,赵磊,经销
O003244,2025-04-25,C0008,P1012,4,335.11,已完成,刘洋,经销
O003245,2025-03-19,C0022,P1013,41,174.65,已完成,刘洋,老客户复购
O003246,2025-03-28,C0041,P1003,17,1565.31,已完成,陈敏,经销
O003247,2025-10-05,C0069,P1009,43,665.58,已完成,王强,直销
O003248,2025-02-03,C0092,P1012,30,362.06,已完成,刘洋,展会线索
O003249,2025-03-10,C0062,P1002,11,910.01,已完成,刘洋,直销
O003250,2025-09-15,C0024,P1010,15,604.06,退货,李娜,展会线索
O003251,2025-12-08,C0073,P1003,11,1474.26,已完成,赵磊,直销
O003252,2025-11-30,C0103,P1004,9,696.81,已完成,刘洋,经销
O003253,2025-09-28,C0042,P1003,9,1565.97,已完成,赵磊,经销
O003254,2025-10-15,C0035,P1005,16,1477.9,已完成,李娜,老客户复购
O003255,2025-11-27,C0020,P1002,4,1013.58,已完成,李娜,直销
O003256,2025-07-25,C0106,P1016,75,95.71,已完成,王强,直销
O003257,2025-10-29,C0021,P1012,43,335.17,已完成,王强,直销
O003258,2025-08-17,C0057,P1010,23,615.77,已完成,刘洋,展会线索
O003259,2025-05-31,C0076,P1003,6,1514.89,已完成,王强,老客户复购
O003260,2025-01-18,C0008,P1008,42,694.81,已完成,陈敏,老客户复购
O003261,2025-11-12,C0038,P1010,16,640.17,已完成,李娜,展会线索
O003262,2025-01-10,C0040,P1004,1,712.36,已完成,李娜,经销
O003263,2025-09-18,C0050,P1001,3,753.27,已完成,陈敏,老客户复购
O003264,2025-10-25,C0107,P1010,22,584.91,已完成,刘洋,展会线索
O003265,2025-02-10,C0034,P1006,14,2264.14,已完成,刘洋,直销
O003266,2025-12-19,C0091,P1010,38,542.77,退货,张伟,直销
O003267,2025-11-04,C0068,P1008,31,717.71,已完成,赵磊,展会线索
O003268,2025-07-20,C0027,P1011,12,477.5,已完成,刘洋,直销
O003269,2025-12-23,C0020,P1010,15,566.81,已完成,赵磊,直销
O003270,2025-03-13,C0031,P1015,102,82.35,已完成,陈敏,经销
O003271,2025-06-21,C0108,P1002,5,1062.85,已完成,陈敏,展会线索
O003272,2025-10-21,C0045,P1001,4,731.74,已完成,陈敏,直销
O003273,2025-10-14,C0026,P1007,3,917.38,已完成,陈敏,展会线索
O003274,2025-11-13,C0027,P1008,17,757.05,已完成,刘洋,展会线索
O003275,2025-03-07,C0044,P1005,16,1447.83,已完成,王强,经销
O003276,2025-10-31,C0024,P1007,13,1066.52,已完成,王强,老客户复购
O003277,2025-03-16,C0109,P1002,15,944.4,已完成,陈敏,经销
O003278,2025-10-23,C0014,P1013,34,159.45,已完成,陈敏,直销
O003279,2025-07-14,C0081,P1012,41,359.4,已完成,李娜,老客户复购
O003280,2025-06-06,C0033,P1014,73,42.11,已完成,赵磊,老客户复购
O003281,2025-07-15,C0003,P1001,13,791.66,已完成,赵磊,展会线索
O003282,2025-09-11,C0006,P1009,18,623.4,已完成,陈敏,经销
O003283,2025-06-26,C0108,P1015,45,81.12,已完成,陈敏,直销
O003284,2025-05-06,C0081,P1012,17,352.38,已完成,赵磊,展会线索
O003285,2025-06-17,C0033,P1015,94,82.4,已完成,刘洋,展会线索
O003286,2025-09-10,C0101,P1001,1,815.63,退货,李娜,展会线索
O003287,2025-10-21,C0093,P1003,3,1563.21,已完成,赵磊,经销
O003288,2025-11-05,C0014,P1002,12,1037.97,已完成,张伟,经销
O003289,2025-07-01,C0025,P1002,11,963.47,已完成,刘洋,展会线索
O003290,2025-12-03,C0097,P1006,16,2244.83,已完成,刘洋,老客户复购
O003291,2025-10-20,C0105,P1008,21,723.11,已完成,李娜,老客户复购
O003292,2025-02-04,C0071,P1013,6,167.15,已完成,张伟,直销
O003293,2025-02-27,C0095,P1004,16,710.21,已完成,刘洋,经销
O003294,2025-12-06,C0016,P1005,15,1399.87,已完成,刘洋,直销
O003295,2025-10-31,C0015,P1002,9,921.83,已完成,张伟,经销
O003296,2025-01-07,C0038,P1011,24,502.04,退货,刘洋,老客户复购
O003297,2025-10-22,C0053,P1011,31,498.47,已完成,刘洋,经销
O003298,2025-01-16,C0118,P1015,113,80.26,已完成,赵磊,经销
O003299,2025-09-18,C0097,P1003,12,1426.4,已完成,陈敏,老客户复购
O003300,2025-06-27,C0080,P1014,25,42.19,已完成,王强,直销
O003301,2025-02-28,C0116,P1013,41,168.12,已取消,刘洋,直销
O003302,2025-01-28,C0091,P1006,13,2103.63,已完成,赵磊,直销
O003303,2025-06-05,C0002,P1014,59,38.0,已完成,赵磊,直销
O003304,2025-03-30,C0092,P1010,14,619.78,已完成,王强,老客户复购
O003305,2025-02-04,C0001,P1010,12,617.38,已完成,张伟,直销
O003306,2025-10-02,C0034,P1001,3,705.99,已完成,王强,经销
O003307,2025-02-01,C0073,P1003,5,1497.74,已完成,陈敏,直销
O003308,2025-11-30,C0114,P1011,4,494.08,已完成,陈敏,直销
O003309,2025-01-14,C0107,P1010,42,606.87,已完成,陈敏,展会线索
O003310,2025-04-01,C0043,P1003,11,1626.76,已完成,刘洋,展会线索
O003311,2025-11-12,C0024,P1013,19,169.98,已完成,李娜,老客户复购
O003312,2025-10-11,C0044,P1014,45,39.33,已完成,李娜,直销
O003313,2025-09-26,C0085,P1013,32,162.76,已完成,王强,老客户复购
O003314,2025-02-08,C0078,P1002,9,1022.56,已完成,赵磊,直销
O003315,2025-09-29,C0047,P1003,10,1481.9,已完成,刘洋,老客户复购
O003316,2025-08-10,C0105,P1001,11,788.71,已取消,李娜,直销
O003317,2025-07-11,C0109,P1004,13,678.53,已完成,赵磊,经销
O003318,2025-06-02,C0103,P1001,15,815.37,已完成,王强,直销
O003319,2025-12-15,C0064,P1008,42,700.07,已完成,张伟,老客户复购
O003320,2025-04-15,C0079,P1014,50,40.48,已完成,张伟,经销
O003321,2025-12-21,C0058,P1016,20,97.65,已完成,陈敏,经销
O003322,2025-08-18,C0029,P1002,8,980.91,已取消,王强,老客户复购
O003323,2025-09-28,C0037,P1016,45,96.13,已完成,陈敏,展会线索
O003324,2025-08-29,C0007,P1008,7,711.96,已完成,陈敏,经销
O003325,2025-07-28,C0112,P1003,11,1595.78,已完成,李娜,老客户复购
O003326,2025-09-20,C0062,P1007,1,949.29,已取消,张伟,老客户复购
O003327,2025-05-30,C0045,P1009,14,664.25,已完成,李娜,展会线索
O003328,2025-04-15,C0064,P1003,6,1510.92,已完成,陈敏,展会线索
O003329,2025-12-24,C0114,P1011,27,513.76,已完成,王强,老客户复购
O003330,2025-12-28,C0051,P1010,6,599.2,已完成,赵磊,展会线索
O003331,2025-08-01,C0004,P1015,73,83.97,已完成,赵磊,老客户复购
O003332,2025-06-06,C0057,P1014,57,40.97,已完成,刘洋,直销
O003333,2025-08-15,C0019,P1003,12,1643.84,已完成,张伟,老客户复购
O003334,2025-06-14,C0074,P1009,4,706.51,已完成,王强,老客户复购
O003335,2025-09-11,C0097,P1005,10,1336.76,已完成,张伟,经销
O003336,2025-10-16,C0033,P1006,9,2489.15,已完成,陈敏,经销
O003337,2025-05-06,C0094,P1016,93,100.04,已完成,张伟,经销
O003338,2025-04-03,C0097,P1011,26,438.6,已完成,王强,经销
O003339,2025-05-20,C0008,P1008,32,733.95,已完成,张伟,直销
O003340,2025-03-22,C0109,P1006,2,2107.5,已完成,张伟,老客户复购
O003341,2025-09-11,C0109,P1002,14,948.5,已完成,赵磊,老客户复购
O003342,2025-09-14,C0023,P1009,39,664.26,已完成,赵磊,直销
O003343,2025-06-04,C0011,P1011,17,476.99,已完成,赵磊,经销
O003344,2025-02-01,C0061,P1008,42,719.75,已完成,张伟,老客户复购
O003345,2025-09-12,C0063,P1001,10,822.76,已完成,刘洋,直销
O003346,2025-03-26,C0018,P1013,25,166.21,已完成,刘洋,展会线索
O003347,2025-09-12,C0055,P1011,20,480.17,已完成,陈敏,老客户复购
O003348,2025-08-29,C0071,P1004,13,649.77,已完成,李娜,经销
O003349,2025-05-09,C0089,P1015,29,81.05,已完成,陈敏,展会线索
O003350,2025-03-05,C0014,P1015,90,83.49,已完成,王强,展会线索
O003351,2025-11-19,C0118,P1003,17,1668.5,已完成,陈敏,经销
O003352,2025-07-26,C0112,P1005,5,1382.7,已完成,赵磊,展会线索
O003353,2025-09-12,C0043,P1003,17,1472.61,已完成,张伟,老客户复购
O003354,2025-05-28,C0018,P1005,8,1352.55,已完成,赵磊,直销
O003355,2025-11-22,C0081,P1009,18,689.5,已完成,王强,经销
O003356,2025-02-18,C0066,P1010,25,607.94,已完成,陈敏,直销
O003357,2025-08-02,C0056,P1012,20,357.32,已完成,赵磊,直销
O003358,2025-10-09,C0017,P1003,10,1668.66,已完成,张伟,直销
O003359,2025-11-19,C0054,P1013,41,170.14,已完成,陈敏,老客户复购
O003360,2025-04-11,C0112,P1014,118,40.07,已完成,王强,展会线索
O003361,2025-08-22,C0048,P1006,3,2154.24,已完成,王强,展会线索
O003362,2025-04-27,C0095,P1005,5,1473.75,已完成,陈敏,老客户复购
O003363,2025-11-12,C0079,P1014,93,38.13,已完成,陈敏,展会线索
O003364,2025-05-11,C0069,P1001,16,761.59,已完成,张伟,老客户复购
O003365,2025-06-24,C0035,P1012,40,376.45,已取消,张伟,直销
O003366,2025-03-14,C0066,P1005,1,1498.09,已完成,张伟,经销
O003367,2025-09-18,C0058,P1008,19,746.53,已完成,王强,展会线索
O003368,2025-09-14,C0048,P1001,2,761.97,已完成,张伟,经销
O003369,2025-08-24,C0021,P1014,67,36.79,已完成,王强,直销
O003370,2025-01-22,C0027,P1004,14,701.07,已取消,张伟,老客户复购
O003371,2025-03-20,C0028,P1011,4,459.87,已完成,张伟,直销
O003372,2025-02-21,C0112,P1003,9,1582.22,已完成,王强,直销
O003373,2025-05-05,C0040,P1006,14,2485.92,已完成,刘洋,展会线索
O003374,2025-02-24,C0075,P1008,27,709.69,已完成,李娜,经销
O003375,2025-12-17,C0061,P1008,41,765.69,已完成,张伟,经销
O003376,2025-03-11,C0105,P1009,18,662.25,已完成,李娜,展会线索
O003377,2025-03-25,C0067,P1006,15,2330.38,已完成,刘洋,直销
O003378,2025-11-19,C0064,P1010,15,580.02,已完成,李娜,展会线索
O003379,2025-06-21,C0098,P1015,105,77.02,已完成,王强,老客户复购
O003380,2025-04-12,C0071,P1012,8,354.56,已完成,陈敏,经销
O003381,2025-01-27,C0021,P1003,15,1485.27,已完成,王强,直销
O003382,2025-09-03,C0114,P1002,6,1011.23,已完成,李娜,经销
O003383,2025-06-04,C0078,P1014,108,37.81,已完成,张伟,展会线索
O003384,2025-06-16,C0117,P1005,2,1390.0,已完成,张伟,经销
O003385,2025-12-10,C0079,P1014,66,40.59,已完成,陈敏,经销
O003386,2025-10-11,C0007,P1004,10,718.55,已完成,王强,经销
O003387,2025-04-27,C0064,P1003,13,1586.39,已完成,赵磊,老客户复购
O003388,2025-05-16,C0098,P1001,10,771.22,已完成,王强,展会线索
O003389,2025-05-08,C0007,P1013,28,170.0,已完成,赵磊,直销
O003390,2025-01-21,C0109,P1004,16,684.45,已完成,李娜,老客户复购
O003391,2025-05-05,C0024,P1003,15,1595.38,已完成,陈敏,经销
O003392,2025-09-29,C0050,P1006,15,2310.89,已完成,李娜,直销
O003393,2025-08-18,C0093,P1001,7,820.62,已完成,李娜,老客户复购
O003394,2025-09-29,C0039,P1002,6,1010.89,已取消,赵磊,直销
O003395,2025-07-02,C0088,P1015,86,81.16,已完成,张伟,直销
O003396,2025-01-25,C0044,P1012,40,363.41,已完成,陈敏,经销
O003397,2025-07-19,C0045,P1003,14,1500.07,已完成,陈敏,展会线索
O003398,2025-12-19,C0111,P1012,18,343.96,已完成,张伟,直销
O003399,2025-02-27,C0086,P1012,32,358.42,已完成,李娜,经销
O003400,2025-09-26,C0004,P1015,74,81.67,已完成,陈敏,老客户复购
O003401,2025-01-05,C0007,P1012,25,353.17,已完成,王强,老客户复购
O003402,2025-08-27,C0118,P1002,17,1029.99,已完成,刘洋,展会线索
O003403,2025-11-04,C0081,P1005,11,1379.58,已完成,陈敏,经销
O003404,2025-03-18,C0069,P1004,9,702.5,已完成,陈敏,经销
O003405,2025-03-14,C0051,P1014,67,42.14,已完成,赵磊,展会线索
O003406,2025-12-06,C0087,P1013,15,168.65,已完成,张伟,直销
O003407,2025-11-17,C0017,P1002,12,1044.15,已完成,张伟,经销
O003408,2025-04-22,C0035,P1012,5,361.94,已完成,张伟,老客户复购
O003409,2025-05-07,C0103,P1001,16,784.95,已完成,赵磊,直销
O003410,2025-11-24,C0117,P1010,22,567.05,已完成,赵磊,展会线索
O003411,2025-11-27,C0041,P1001,1,765.99,已完成,张伟,经销
O003412,2025-05-14,C0015,P1005,13,1256.86,已完成,刘洋,老客户复购
O003413,2025-09-02,C0051,P1012,40,358.61,已完成,李娜,经销
O003414,2025-04-24,C0006,P1006,14,2274.57,已完成,王强,老客户复购
O003415,2025-08-02,C0009,P1014,76,40.0,已完成,张伟,经销
O003416,2025-03-18,C0012,P1014,94,41.7,已完成,刘洋,展会线索
O003417,2025-03-23,C0056,P1009,12,705.46,已完成,刘洋,经销
O003418,2025-12-09,C0082,P1007,11,1009.43,已完成,刘洋,直销
O003419,2025-04-15,C0035,P1004,14,728.79,已完成,王强,展会线索
O003420,2025-05-06,C0099,P1003,15,1629.79,已完成,张伟,展会线索
O003421,2025-05-31,C0027,P1003,10,1567.09,已完成,张伟,经销
O003422,2025-05-06,C0001,P1007,16,997.55,退货,张伟,经销
O003423,2025-08-01,C0009,P1002,13,1036.95,已完成,张伟,老客户复购
O003424,2025-07-19,C0111,P1006,14,2316.92,已取消,赵磊,直销
O003425,2025-11-05,C0062,P1014,53,36.37,已完成,李娜,展会线索
O003426,2025-10-08,C0035,P1002,2,1018.7,已完成,张伟,老客户复购
O003427,2025-08-09,C0007,P1009,40,728.86,已完成,赵磊,经销
O003428,2025-04-16,C0063,P1001,12,755.76,已完成,张伟,直销
O003429,2025-11-24,C0117,P1006,6,2233.93,已完成,刘洋,老客户复购
O003430,2025-07-12,C0097,P1002,6,982.15,已完成,刘洋,老客户复购
O003431,2025-06-12,C0094,P1003,10,1664.92,退货,王强,展会线索
O003432,2025-09-23,C0035,P1015,64,80.29,已完成,陈敏,直销
O003433,2025-10-06,C0099,P1005,6,1409.42,已完成,王强,老客户复购
O003434,2025-09-16,C0042,P1010,22,638.05,已完成,刘洋,展会线索
O003435,2025-02-20,C0039,P1003,3,1443.91,已完成,刘洋,直销
O003436,2025-03-12,C0017,P1011,10,502.76,已完成,陈敏,经销
O003437,2025-10-29,C0097,P1014,95,38.89,已完成,李娜,老客户复购
O003438,2025-07-23,C0052,P1011,43,516.68,已完成,李娜,展会线索
O003439,2025-05-26,C0021,P1004,13,638.06,已完成,刘洋,直销
O003440,2025-07-02,C0095,P1003,10,1585.25,已完成,陈敏,直销
O003441,2025-05-16,C0043,P1012,17,361.29,已取消,刘洋,展会线索
O003442,2025-02-19,C0034,P1006,13,2294.45,退货,赵磊,经销
O003443,2025-01-05,C0068,P1009,29,706.01,已完成,刘洋,老客户复购
O003444,2025-08-24,C0069,P1016,76,99.98,已完成,陈敏,展会线索
O003445,2025-09-11,C0087,P1015,40,85.5,已取消,王强,老客户复购
O003446,2025-08-09,C0097,P1006,15,2259.85,已完成,赵磊,老客户复购
O003447,2025-04-09,C0091,P1001,12,766.5,已完成,张伟,展会线索
O003448,2025-06-23,C0002,P1002,6,905.59,已完成,赵磊,老客户复购
O003449,2025-09-24,C0119,P1008,33,739.61,已完成,张伟,展会线索
O003450,2025-12-01,C0058,P1008,18,750.3,已取消,李娜,展会线索
O003451,2025-04-13,C0034,P1006,3,2168.86,已完成,赵磊,老客户复购
O003452,2025-02-27,C0095,P1008,15,713.57,已完成,刘洋,经销
O003453,2025-04-16,C0014,P1016,35,101.27,已完成,王强,直销
O003454,2025-08-20,C0119,P1001,15,799.81,已完成,张伟,展会线索
O003455,2025-12-10,C0026,P1007,10,969.69,已完成,王强,直销
O003456,2025-08-06,C0057,P1004,16,712.26,已完成,王强,直销
O003457,2025-02-09,C0013,P1013,37,159.6,已完成,刘洋,直销
O003458,2025-08-13,C0009,P1013,37,172.68,已完成,李娜,老客户复购
O003459,2025-01-11,C0049,P1012,41,325.12,已完成,赵磊,经销
O003460,2025-09-20,C0037,P1008,25,641.17,已取消,刘洋,老客户复购
O003461,2025-08-11,C0062,P1016,32,92.86,已完成,刘洋,经销
O003462,2025-07-19,C0044,P1003,2,1560.53,已完成,张伟,老客户复购
O003463,2025-07-27,C0119,P1008,37,685.16,已完成,陈敏,老客户复购
O003464,2025-01-18,C0020,P1014,62,40.45,已完成,刘洋,展会线索
O003465,2025-06-16,C0068,P1006,12,2356.09,已完成,张伟,老客户复购
O003466,2025-04-22,C0106,P1002,5,948.56,已取消,赵磊,老客户复购
O003467,2025-10-07,C0084,P1012,15,367.69,已完成,陈敏,老客户复购
O003468,2025-09-15,C0067,P1006,16,2386.84,已完成,李娜,经销
O003469,2025-04-07,C0087,P1011,8,498.78,已完成,陈敏,经销
O003470,2025-07-29,C0045,P1003,16,1621.94,已完成,张伟,老客户复购
O003471,2025-04-30,C0011,P1004,4,649.61,已完成,刘洋,展会线索
O003472,2025-01-22,C0118,P1002,10,979.94,已完成,陈敏,展会线索
O003473,2025-06-22,C0006,P1011,24,476.89,已完成,赵磊,展会线索
O003474,2025-06-06,C0063,P1003,10,1684.93,已完成,赵磊,老客户复购
O003475,2025-12-30,C0042,P1001,5,763.17,已完成,陈敏,展会线索
O003476,2025-02-04,C0114,P1003,7,1655.52,已完成,陈敏,展会线索
O003477,2025-05-25,C0119,P1001,11,787.29,已完成,赵磊,直销
O003478,2025-04-16,C0083,P1010,24,584.95,已取消,陈敏,直销
O003479,2025-08-04,C0049,P1014,33,39.49,已完成,赵磊,老客户复购
O003480,2025-01-29,C0055,P1012,11,344.56,已完成,赵磊,老客户复购
O003481,2025-09-19,C0052,P1010,30,637.73,已完成,赵磊,老客户复购
O003482,2025-03-24,C0026,P1011,14,443.85,已完成,陈敏,经销
O003483,2025-01-21,C0002,P1012,32,354.53,已完成,张伟,展会线索
O003484,2025-11-12,C0083,P1014,70,42.43,已完成,赵磊,展会线索
O003485,2025-03-17,C0044,P1002,7,1066.03,已完成,张伟,直销
O003486,2025-08-01,C0073,P1001,11,775.11,已完成,刘洋,直销
O003487,2025-11-08,C0037,P1007,1,976.46,已完成,张伟,老客户复购
O003488,2025-09-03,C0064,P1001,9,724.8,已完成,刘洋,老客户复购
O003489,2025-08-02,C0100,P1002,9,947.05,已完成,张伟,直销
O003490,2025-06-28,C0061,P1003,10,1658.66,已完成,赵磊,经销
O003491,2025-04-28,C0025,P1006,5,2154.92,已完成,陈敏,经销
O003492,2025-01-16,C0044,P1012,23,366.85,已完成,刘洋,经销
O003493,2025-09-15,C0022,P1005,9,1375.85,已完成,王强,直销
O003494,2025-03-29,C0045,P1010,23,601.49,已完成,赵磊,经销
O003495,2025-10-27,C0028,P1006,10,2304.93,已完成,张伟,经销
O003496,2025-01-16,C0084,P1011,5,479.43,已完成,张伟,直销
O003497,2025-10-26,C0015,P1007,2,995.84,已完成,张伟,展会线索
O003498,2025-11-26,C0107,P1010,34,543.57,已完成,赵磊,展会线索
O003499,2025-02-06,C0015,P1010,35,546.76,已完成,张伟,老客户复购
O003500,2025-03-11,C0044,P1014,22,41.65,已完成,李娜,经销
O003501,2025-10-11,C0096,P1006,6,2387.12,已完成,赵磊,老客户复购
O003502,2025-10-21,C0018,P1009,15,617.36,已完成,刘洋,展会线索
O003503,2025-06-08,C0065,P1008,28,671.56,已完成,赵磊,直销
O003504,2025-06-30,C0051,P1006,3,2325.44,已完成,刘洋,直销
O003505,2025-01-10,C0040,P1009,42,724.68,已完成,刘洋,经销
O003506,2025-01-11,C0104,P1004,11,728.18,已完成,刘洋,经销
O003507,2025-09-22,C0031,P1015,53,74.68,已完成,王强,老客户复购
O003508,2025-02-07,C0011,P1013,21,160.96,已完成,赵磊,展会线索
O003509,2025-06-17,C0014,P1012,32,337.82,已完成,王强,展会线索
O003510,2025-09-19,C0034,P1015,62,80.67,已完成,张伟,展会线索
O003511,2025-12-09,C0089,P1013,8,156.67,已完成,陈敏,经销
O003512,2025-04-06,C0032,P1001,17,773.68,已完成,陈敏,直销
O003513,2025-01-05,C0092,P1013,15,165.9,已完成,张伟,老客户复购
O003514,2025-07-01,C0031,P1008,34,724.28,已完成,刘洋,展会线索
O003515,2025-12-14,C0037,P1015,11,77.77,已完成,王强,经销
O003516,2025-05-17,C0067,P1009,4,723.14,已完成,刘洋,展会线索
O003517,2025-12-29,C0079,P1011,40,444.07,已完成,李娜,老客户复购
O003518,2025-08-06,C0093,P1011,42,517.66,已完成,赵磊,经销
O003519,2025-05-26,C0034,P1002,9,988.87,已完成,刘洋,展会线索
O003520,2025-03-26,C0043,P1012,42,360.92,已完成,李娜,经销
O003521,2025-03-30,C0016,P1001,13,786.39,已完成,刘洋,老客户复购
O003522,2025-03-06,C0108,P1001,8,794.09,已完成,李娜,老客户复购
O003523,2025-01-10,C0097,P1015,117,73.75,已完成,刘洋,老客户复购
O003524,2025-09-22,C0041,P1010,20,614.14,已取消,张伟,展会线索
O003525,2025-06-17,C0002,P1014,53,37.62,已完成,陈敏,经销
O003526,2025-01-07,C0105,P1010,40,597.74,已完成,赵磊,老客户复购
O003527,2025-08-08,C0115,P1005,9,1367.63,已完成,王强,老客户复购
O003528,2025-05-20,C0063,P1011,18,474.65,已完成,陈敏,直销
O003529,2025-06-13,C0004,P1006,5,2372.87,已完成,刘洋,经销
O003530,2025-02-18,C0092,P1002,15,1059.82,已完成,刘洋,直销
O003531,2025-05-31,C0044,P1002,6,1059.47,已完成,刘洋,展会线索
O003532,2025-01-24,C0027,P1012,6,373.37,已完成,李娜,经销
O003533,2025-03-31,C0032,P1001,2,727.28,已完成,李娜,展会线索
O003534,2025-11-04,C0112,P1004,12,676.65,已完成,陈敏,直销
O003535,2025-07-23,C0117,P1008,30,674.64,已完成,王强,直销
O003536,2025-04-24,C0085,P1001,14,816.2,已完成,刘洋,直销
O003537,2025-06-26,C0049,P1016,70,87.59,已完成,王强,直销
O003538,2025-11-13,C0053,P1011,31,515.15,已取消,王强,直销
O003539,2025-12-28,C0114,P1004,12,678.04,已完成,陈敏,经销
O003540,2025-08-06,C0114,P1010,43,627.54,退货,赵磊,经销
O003541,2025-09-08,C0101,P1004,7,701.63,已完成,陈敏,展会线索
O003542,2025-01-12,C0051,P1003,6,1682.44,已完成,李娜,经销
O003543,2025-03-22,C0003,P1001,10,805.05,已完成,陈敏,经销
O003544,2025-02-06,C0028,P1015,19,79.88,已完成,张伟,直销
O003545,2025-09-15,C0007,P1005,15,1391.1,已完成,李娜,直销
O003546,2025-02-15,C0082,P1002,11,986.89,已完成,陈敏,直销
O003547,2025-01-14,C0016,P1004,4,682.08,已完成,刘洋,展会线索
O003548,2025-05-02,C0013,P1003,16,1479.48,已完成,李娜,展会线索
O003549,2025-12-30,C0085,P1003,6,1611.46,已完成,王强,经销
O003550,2025-08-14,C0105,P1009,27,669.18,已完成,陈敏,展会线索
O003551,2025-02-06,C0117,P1010,11,570.65,已完成,张伟,直销
O003552,2025-02-22,C0111,P1002,7,957.85,已完成,赵磊,老客户复购
O003553,2025-03-10,C0032,P1001,13,758.69,已完成,陈敏,经销
O003554,2025-03-15,C0057,P1003,11,1564.33,已完成,赵磊,老客户复购
O003555,2025-10-30,C0106,P1008,34,710.54,已完成,王强,老客户复购
O003556,2025-05-23,C0091,P1009,9,666.09,已完成,王强,直销
O003557,2025-11-30,C0109,P1009,32,692.49,已完成,李娜,老客户复购
O003558,2025-09-04,C0015,P1012,39,360.92,已完成,赵磊,经销
O003559,2025-11-10,C0001,P1004,10,694.87,已完成,赵磊,老客户复购
O003560,2025-09-16,C0097,P1007,12,958.29,已完成,张伟,直销
O003561,2025-03-06,C0059,P1011,27,465.38,已完成,王强,直销
O003562,2025-09-14,C0080,P1008,11,740.41,已完成,陈敏,老客户复购
O003563,2025-07-06,C0066,P1003,1,1658.46,已完成,张伟,经销
O003564,2025-04-18,C0067,P1012,36,374.35,已完成,刘洋,老客户复购
O003565,2025-07-10,C0014,P1008,28,711.8,已取消,刘洋,直销
O003566,2025-04-21,C0088,P1012,29,354.94,已完成,张伟,直销
O003567,2025-09-10,C0056,P1016,51,94.07,已完成,张伟,展会线索
O003568,2025-01-06,C0023,P1007,13,1044.55,已完成,赵磊,直销
O003569,2025-11-09,C0067,P1013,30,175.75,已完成,陈敏,经销
O003570,2025-02-06,C0002,P1001,14,783.32,已完成,张伟,直销
O003571,2025-09-13,C0048,P1008,44,691.57,已完成,赵磊,经销
O003572,2025-10-07,C0066,P1014,99,41.36,已完成,陈敏,展会线索
O003573,2025-05-30,C0119,P1007,10,1038.1,已完成,李娜,直销
O003574,2025-03-15,C0102,P1012,32,355.6,已取消,张伟,经销
O003575,2025-04-14,C0105,P1002,9,990.67,已完成,陈敏,直销
O003576,2025-05-12,C0081,P1012,15,326.39,已完成,张伟,展会线索
O003577,2025-03-21,C0009,P1003,3,1587.35,已完成,刘洋,经销
O003578,2025-03-22,C0068,P1006,1,2307.25,已完成,陈敏,经销
O003579,2025-04-13,C0108,P1001,3,774.85,已完成,张伟,老客户复购
O003580,2025-03-03,C0120,P1013,44,162.71,已完成,王强,展会线索
O003581,2025-08-29,C0059,P1011,18,482.21,已完成,李娜,经销
O003582,2025-03-29,C0048,P1002,13,945.93,已完成,张伟,经销
O003583,2025-10-24,C0114,P1001,9,775.58,已完成,赵磊,直销
O003584,2025-02-09,C0084,P1002,15,1001.82,退货,张伟,经销
O003585,2025-02-17,C0018,P1008,43,718.29,已完成,张伟,直销
O003586,2025-01-18,C0078,P1013,25,172.48,已完成,李娜,老客户复购
O003587,2025-05-30,C0063,P1008,24,700.92,已完成,王强,经销
O003588,2025-01-13,C0110,P1011,7,488.69,退货,李娜,展会线索
O003589,2025-02-15,C0054,P1001,17,782.96,已完成,张伟,直销
O003590,2025-05-26,C0120,P1004,5,683.61,已完成,赵磊,经销
O003591,2025-09-21,C0076,P1012,40,350.77,已完成,刘洋,老客户复购
O003592,2025-04-12,C0006,P1005,1,1414.25,已完成,李娜,展会线索
O003593,2025-07-16,C0071,P1003,11,1500.06,已完成,王强,老客户复购
O003594,2025-12-17,C0064,P1010,38,578.47,已完成,李娜,老客户复购
O003595,2025-10-13,C0086,P1015,59,83.61,已完成,赵磊,直销
