order_id,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost
O003180,5478.29,1244.27,826.49,538.11,106.49
O003181,5523.88,1364.83,876.19,361.83,52.46
O003182,3068.34,795.54,532.21,172.03,49.18
O003183,3122.57,587.77,685.21,96.59,95.52
O003184,4611.67,974.37,1021.37,204.56,85.27
O003185,10646.37,2400.62,2674.63,460.57,389.79
O003186,4700.39,829.71,1074.92,483.07,186.11
O003187,4925.78,979.19,907.55,331.6,97.06
O003188,3363.59,816.7,548.07,176.68,117.29
O003189,2225.18,485.71,352.38,141.92,56.29
O003190,861.82,164.28,184.03,41.21,8.5
O003191,8302.49,1823.56,1296.78,746.07,145.05
O003192,4172.7,1127.52,719.1,377.07,140.44
O003193,7186.79,1347.58,1158.7,303.12,295.53
O003194,3512.69,648.66,709.52,149.41,57.18
O003195,7938.33,2068.2,1248.46,501.61,104.12
O003196,4963.0,1034.58,747.5,258.45,112.56
O003197,17147.54,4412.93,3251.58,1420.24,471.44
O003198,1289.43,278.74,202.72,104.57,39.99
O003199,5121.06,896.89,967.28,267.72,125.2
O003200,12981.77,2747.01,2551.89,547.26,191.16
O003201,341.14,63.85,61.12,16.26,9.16
O003202,1441.4,359.04,281.62,88.79,24.11
O003203,6601.12,1174.31,1487.66,376.57,92.65
O003204,9296.66,1715.16,1560.12,467.35,232.76
O003205,3081.82,781.76,733.55,228.0,61.53
O003206,11241.96,2150.66,2559.26,882.91,289.82
O003207,3087.98,648.87,729.66,222.32,135.95
O003208,7055.97,1646.82,1131.81,331.13,126.27
O003209,415.4,80.99,82.3,33.19,11.82
O003210,1500.91,287.34,243.98,81.84,48.94
O003211,2941.26,538.08,485.47,228.52,78.05
O003212,2529.01,568.92,629.45,235.49,65.29
O003213,660.29,128.78,139.6,20.62,10.18
O003214,6451.02,1487.96,1569.81,585.0,177.87
O003215,3402.98,665.25,642.98,302.51,92.42
O003216,11269.08,2946.98,2028.08,450.56,297.71
O003217,2812.28,707.11,620.44,127.11,103.17
O003218,5866.82,1057.16,1210.29,340.22,202.14
O003219,2237.45,412.55,446.51,156.51,34.11
O003220,4482.9,868.24,760.91,129.21,84.49
O003221,4730.2,753.52,827.59,370.9,138.12
O003222,2237.22,459.91,402.94,179.69,65.67
O003223,656.0,155.84,107.83,79.7,16.56
O003224,9792.61,2276.18,1705.59,339.88,151.96
O003225,2971.22,734.03,686.35,93.51,34.97
O003226,7747.49,1683.2,1852.52,333.22,200.76
O003227,6739.46,1415.03,1390.2,406.07,124.9
O003228,359.6,71.41,72.34,37.64,12.37
O003229,9722.43,2421.7,2182.27,463.94,273.7
O003230,13494.36,3439.72,2394.48,1118.92,318.72
O003231,2481.74,549.73,457.73,103.28,30.94
O003232,10706.15,2421.71,1997.98,313.09,276.66
O003233,10659.29,2228.69,1801.71,738.59,142.92
O003234,1781.95,406.0,303.77,106.94,35.42
O003235,1465.07,347.97,331.11,82.08,33.39
O003236,986.24,198.69,184.01,60.12,28.05
O003237,2462.06,654.75,623.74,78.8,77.5
O003238,10822.11,2215.13,2378.92,367.76,265.6
O003239,14015.26,3463.76,2886.58,1307.09,439.13
O003240,7458.36,1665.6,1838.0,620.45,213.76
O003241,4258.22,906.48,851.21,303.61,49.96
O003242,4155.63,778.76,735.31,109.82,92.16
O003243,7187.4,1474.04,1737.72,411.31,153.83
O003244,839.55,159.98,155.72,35.89,16.05
O003245,3992.64,744.41,772.12,116.84,69.83
O003246,12704.74,2369.66,2525.43,688.18,529.34
O003247,16595.84,3271.33,2579.17,470.09,182.07
O003248,6501.66,1618.78,1033.87,315.8,112.02
O003249,5194.99,993.99,1193.14,405.4,193.46
O003250,4430.52,1062.0,984.52,361.38,48.21
O003251,8868.29,2164.42,1320.52,551.78,157.6
O003252,3446.71,788.05,552.2,101.5,58.8
O003253,6288.04,1295.06,1392.74,578.94,169.41
O003254,10662.85,2028.26,1866.04,944.7,247.66
O003255,1807.47,363.33,374.5,175.69,48.82
O003256,3931.42,1060.13,649.17,226.19,64.0
O003257,9666.14,2224.8,1814.82,553.02,187.23
O003258,6657.36,1704.78,1358.83,526.86,80.42
O003259,4261.85,1044.03,857.24,208.51,78.27
O003260,15006.42,2713.64,2768.94,972.01,280.79
O003261,5122.19,900.37,1108.61,412.93,119.78
O003262,385.43,87.71,84.32,22.47,8.4
O003263,1054.03,194.07,241.96,86.71,32.23
O003264,7149.27,1801.93,1101.55,530.35,176.28
O003265,16533.93,4434.62,3748.51,1248.46,340.44
O003266,11897.48,2632.15,1992.06,634.5,168.78
O003267,10863.39,2646.19,1656.95,929.75,117.92
O003268,3167.87,728.19,687.0,238.57,64.53
O003269,4286.2,1105.41,893.71,226.64,72.46
O003270,4512.31,983.24,910.42,266.41,115.42
O003271,2264.05,604.42,447.65,158.53,30.41
O003272,1419.63,326.09,281.87,134.83,48.13
O003273,1653.77,289.14,278.66,71.98,40.88
O003274,5911.28,1481.67,1094.18,292.87,120.52
O003275,10007.71,2067.78,1772.0,360.53,364.65
O003276,6692.0,1230.59,1239.11,647.32,175.65
O003277,7438.29,1577.31,1632.9,312.54,132.44
O003278,3237.47,840.85,701.54,186.38,34.03
O003279,8477.9,1616.77,1532.71,354.5,159.56
O003280,1746.65,320.23,293.78,74.2,29.03
O003281,4452.04,913.79,1062.38,305.7,69.07
O003282,6781.01,1332.94,1148.88,280.27,77.11
O003283,2180.15,527.68,389.52,142.78,39.55
O003284,3407.96,770.21,714.46,98.45,88.76
O003285,4568.24,1129.12,698.57,116.21,47.24
O003286,371.88,86.62,78.37,26.99,10.52
O003287,2183.5,573.1,503.28,134.71,46.61
O003288,5744.97,1006.6,1255.22,381.38,144.74
O003289,5213.63,1204.87,880.12,508.87,209.79
O003290,19080.29,4359.68,3780.29,1149.44,688.81
O003291,7078.27,1389.1,1710.85,341.01,246.57
O003292,530.24,147.06,122.1,47.29,19.32
O003293,5439.8,1263.8,1202.2,489.6,97.98
O003294,10458.47,1958.9,2233.97,691.78,267.33
O003295,4082.46,783.77,750.33,248.36,101.1
O003296,6544.95,1331.08,1173.3,562.85,196.26
O003297,7581.31,2055.58,1941.93,740.05,271.03
O003298,5401.88,1081.23,1101.59,356.84,83.65
O003299,8675.96,1932.88,1861.02,432.32,228.25
O003300,603.44,117.05,134.26,33.3,6.87
O003301,3539.1,793.93,653.64,306.94,110.73
O003302,16329.17,3580.78,2907.11,669.18,375.93
O003303,1367.7,288.02,313.33,83.85,39.37
O003304,4354.14,887.33,920.55,200.08,121.04
O003305,3612.81,705.85,682.88,191.58,49.51
O003306,1099.93,234.77,189.14,69.2,34.56
O003307,3482.25,855.71,720.99,346.41,99.9
O003308,996.23,225.3,215.78,32.82,36.11
O003309,12004.06,2333.39,1917.52,992.3,301.75
O003310,7765.07,2111.31,1381.85,472.79,137.17
O003311,1868.64,433.9,376.09,53.42,41.47
O003312,1036.64,218.72,182.54,79.32,9.46
O003313,3014.08,634.38,618.05,114.2,44.69
O003314,4214.64,1110.33,984.17,218.24,60.14
O003315,7605.18,1626.23,1631.85,496.13,187.59
O003316,4731.56,732.59,807.5,278.48,150.11
O003317,4571.98,1244.94,936.69,419.22,135.27
O003318,5580.0,1088.91,825.53,526.87,208.74
O003319,14978.23,3399.77,3402.41,622.68,418.94
O003320,1062.46,218.37,214.6,88.53,32.38
O003321,1190.89,203.67,203.98,40.15,10.85
O003322,4768.8,743.37,691.11,156.18,96.75
O003323,2595.15,636.93,553.84,123.88,67.63
O003324,2545.95,484.49,555.07,154.6,26.14
O003325,8431.05,1978.66,1639.86,393.81,214.75
O003326,514.81,139.22,116.59,39.55,7.32
O003327,5166.05,1129.41,1024.8,149.33,129.22
O003328,4406.88,1032.87,675.62,237.97,149.85
O003329,7110.52,1775.57,1506.1,623.14,70.91
O003330,1767.82,418.41,428.08,139.47,42.6
O003331,3234.7,764.42,646.24,258.96,68.66
O003332,1263.35,242.99,199.21,70.92,23.83
O003333,11415.93,2186.9,1376.26,638.49,353.68
O003334,1519.0,337.21,278.86,53.28,19.49
O003335,6251.51,1642.03,1141.9,644.11,229.29
O003336,10985.66,2604.56,1641.3,781.7,428.24
O003337,4815.97,1061.06,795.76,325.08,62.74
O003338,6824.86,1667.55,1122.61,472.54,67.32
O003339,10626.73,2289.6,2473.01,1051.13,195.07
O003340,2232.48,605.93,492.76,86.51,56.34
O003341,6831.91,1199.49,1014.52,326.35,196.32
O003342,14053.94,3723.52,3195.64,897.26,174.63
O003343,4802.45,998.15,849.32,404.18,145.62
O003344,14621.38,3187.89,2323.0,1433.72,533.75
O003345,3398.22,862.34,760.89,189.04,116.87
O003346,2226.98,577.51,376.84,159.61,41.1
O003347,4901.64,1001.54,1094.85,224.69,138.92
O003348,5759.37,1136.27,911.31,217.93,60.71
O003349,1387.48,333.79,222.53,89.9,18.07
O003350,4045.75,956.84,739.32,286.71,145.3
O003351,12088.29,2936.55,2958.78,600.72,297.91
O003352,3098.57,776.76,686.73,264.42,90.79
O003353,13225.68,2325.79,2997.86,570.12,170.82
O003354,5598.65,1331.44,1143.8,201.97,185.17
O003355,6924.78,1667.01,1613.82,270.63,155.95
O003356,7926.82,1664.62,1177.38,287.26,213.26
O003357,4085.55,808.1,758.48,157.47,38.3
O003358,7114.03,1937.43,1128.09,702.25,272.02
O003359,3827.21,749.72,863.88,220.63,53.0
O003360,2659.56,528.36,491.71,153.12,49.17
O003361,4632.75,936.97,643.01,177.41,103.89
O003362,3248.13,827.26,751.96,262.85,57.3
O003363,2107.88,475.13,398.2,85.76,42.85
O003364,5551.2,1107.22,1287.93,560.37,199.77
O003365,8317.19,1791.98,1801.65,546.37,210.95
O003366,619.76,153.96,151.03,26.97,15.11
O003367,6666.75,1601.45,1047.14,646.06,79.55
O003368,736.82,127.01,114.02,65.55,27.28
O003369,1636.12,289.18,299.76,43.63,18.11
O003370,4828.04,937.69,1163.21,190.63,141.73
O003371,1073.01,207.38,251.37,49.96,34.17
O003372,7205.47,1783.55,1463.32,340.1,96.97
O003373,16804.21,3514.85,3719.88,1429.52,318.34
O003374,8779.05,1895.59,1892.59,340.4,285.01
O003375,14734.98,2791.1,2911.51,1137.82,382.05
O003376,7274.85,1286.4,1265.12,547.18,128.68
O003377,17618.23,4257.76,3721.54,552.35,413.72
O003378,4468.92,1078.41,912.06,328.7,128.82
O003379,4744.33,990.69,898.29,189.79,123.26
O003380,1714.32,335.12,385.68,88.28,19.59
O003381,10773.78,2560.17,2021.13,997.94,276.73
O003382,2945.73,522.09,580.08,279.11,57.0
O003383,2326.46,541.25,579.0,151.79,59.86
O003384,1346.81,239.88,248.41,49.25,27.07
O003385,1575.65,357.64,358.44,56.33,29.35
O003386,3792.22,719.21,590.9,215.32,77.29
O003387,10454.38,2145.78,2208.12,950.29,151.95
O003388,3609.79,713.35,551.67,351.79,72.39
O003389,2529.13,538.79,432.84,143.79,54.38
O003390,5720.54,1514.61,1042.05,175.91,84.07
O003391,11628.12,2611.59,2639.35,940.6,189.38
O003392,16809.75,4022.38,3721.06,720.9,486.17
O003393,3135.7,597.99,511.02,244.86,37.69
O003394,2582.57,532.81,640.83,138.14,90.56
O003395,4148.72,955.49,802.08,223.45,78.86
O003396,8967.29,1519.19,1300.44,468.62,144.75
O003397,10361.7,2820.38,2297.25,959.94,221.11
O003398,3651.23,941.67,841.74,212.03,114.16
O003399,7224.66,1494.47,1142.67,379.63,227.59
O003400,3363.34,813.55,733.69,135.91,83.56
O003401,5130.17,1348.61,1125.22,387.77,70.59
O003402,9271.66,2006.2,1445.2,372.79,111.69
O003403,6845.44,1660.14,1548.42,511.82,281.59
O003404,3094.53,728.58,534.57,288.66,120.02
O003405,1503.48,315.15,265.98,127.31,43.02
O003406,1465.68,263.0,266.12,97.82,46.69
O003407,5449.91,1149.14,1281.56,208.79,152.79
O003408,1048.73,202.8,194.82,72.91,19.01
O003409,5436.87,1394.06,1330.67,530.97,222.24
O003410,7162.35,1686.44,1593.29,513.41,186.16
O003411,359.83,90.83,73.59,31.9,6.31
O003412,9061.52,1870.65,1397.12,702.46,169.04
O003413,8043.99,1705.73,1286.42,260.66,199.23
O003414,17539.77,3646.65,3414.6,1380.14,329.63
O003415,1771.15,364.41,358.05,68.75,59.79
O003416,2005.87,480.4,374.5,141.23,44.78
O003417,4411.52,915.32,752.24,358.94,70.54
O003418,5983.29,1279.3,895.18,230.85,204.24
O003419,5152.45,992.65,1077.22,447.04,101.62
O003420,11351.08,2311.8,1760.7,708.54,397.79
O003421,7457.72,1616.34,1365.96,486.77,153.16
O003422,8501.61,1545.2,1852.57,336.15,231.46
O003423,7231.21,1492.69,1341.63,298.55,204.33
O003424,15697.43,4364.15,2727.03,745.55,225.59
O003425,1201.99,315.67,208.75,65.47,21.54
O003426,901.97,212.97,184.28,56.19,36.18
O003427,14132.17,2827.58,3603.5,1200.25,497.34
O003428,4261.21,909.48,862.89,165.42,148.43
O003429,7170.8,1887.22,1470.69,272.22,163.03
O003430,2590.74,681.96,538.65,164.64,115.08
O003431,7997.47,1984.3,1268.49,674.29,319.34
O003432,3033.35,595.17,667.83,235.33,79.9
O003433,3818.21,772.88,808.24,269.75,127.12
O003434,6331.9,1285.65,1221.63,337.69,200.59
O003435,2206.69,541.09,490.99,93.35,81.43
O003436,2745.95,619.39,607.33,122.2,56.94
O003437,2030.31,476.01,421.14,135.08,22.02
O003438,10532.24,2453.62,1881.67,923.29,333.95
O003439,4589.61,863.28,780.29,325.23,164.67
O003440,7309.64,1882.94,1702.69,264.52,297.13
O003441,3569.75,952.41,708.54,142.68,120.5
O003442,14851.17,3986.29,2544.33,1151.86,333.16
O003443,11751.35,2147.85,2040.39,765.58,402.61
O003444,4102.64,907.17,805.58,181.18,131.15
O003445,1761.76,454.4,369.7,80.26,42.38
O003446,23111.69,3902.19,2854.01,556.87,564.97
O003447,4467.01,983.63,790.37,319.69,109.06
O003448,2941.81,610.57,439.85,195.05,77.94
O003449,12021.46,3037.53,2184.73,666.87,301.71
O003450,6684.13,1683.21,1489.99,311.16,168.19
O003451,3435.79,755.72,542.01,134.17,71.29
O003452,5150.01,1072.65,892.91,441.13,100.81
O003453,2006.35,412.85,430.28,73.91,26.1
O003454,6463.85,1369.43,850.18,210.91,228.18
O003455,5031.29,1371.0,1155.77,261.78,187.32
O003456,7903.0,1076.24,1230.74,385.24,154.86
O003457,3243.59,813.94,651.14,144.77,90.96
O003458,3506.91,875.12,779.85,221.47,63.15
O003459,8691.25,1828.19,1506.42,457.28,198.2
O003460,8878.67,2317.74,1541.78,449.33,240.67
O003461,1806.18,319.02,315.37,70.96,52.29
O003462,1582.84,306.96,237.72,69.23,23.87
O003463,12457.08,2594.56,2492.22,663.88,339.63
O003464,1379.5,356.0,331.06,73.07,14.4
O003465,13700.85,2683.15,2567.71,1062.47,361.43
O003466,2222.79,572.82,372.22,109.02,71.81
O003467,3022.69,759.43,749.46,243.21,40.81
O003468,19064.71,4122.99,4524.7,1861.89,263.76
O003469,2234.98,413.77,374.66,109.21,37.12
O003470,12639.41,2505.14,2670.16,1292.44,457.03
O003471,1416.59,352.03,285.72,110.51,18.96
O003472,4718.31,1148.3,1005.15,477.48,57.58
O003473,6173.98,1401.53,1118.5,295.78,87.46
O003474,7854.51,1954.22,1175.32,344.09,141.99
O003475,1751.05,437.1,272.19,142.29,27.63
O003476,5622.42,1363.58,1230.68,216.89,142.78
O003477,3654.92,895.87,654.38,363.49,126.96
O003478,7410.84,1855.16,1422.9,343.18,200.9
O003479,803.02,175.11,154.59,62.18,16.59
O003480,2493.54,448.99,458.15,85.09,44.72
O003481,8714.95,1824.25,1541.02,501.28,134.29
O003482,3856.54,733.09,687.72,96.7,40.85
O003483,7153.04,1715.91,1516.59,333.51,80.81
O003484,1501.28,372.08,356.27,138.12,27.71
O003485,3149.66,608.83,707.42,183.94,91.14
O003486,5214.7,948.19,592.37,130.33,143.34
O003487,539.79,100.94,118.81,41.08,17.93
O003488,3073.01,641.48,512.57,310.2,49.92
O003489,5006.42,816.99,908.42,393.22,146.29
O003490,8057.15,1390.27,1702.75,497.1,196.17
O003491,5609.41,1081.58,1054.91,227.56,131.99
O003492,4598.64,929.36,1105.72,398.63,164.22
O003493,6068.6,1466.42,1324.3,471.31,123.25
O003494,6666.58,1407.87,1577.66,544.56,163.76
O003495,11044.74,2410.79,2548.4,759.1,265.83
O003496,1279.94,307.36,310.44,111.56,13.08
O003497,1042.23,218.04,203.79,72.13,15.93
O003498,10824.22,2302.41,2473.2,293.47,145.0
O003499,10995.85,2580.9,2153.5,938.05,214.9
O003500,494.95,130.62,98.97,25.09,14.46
O003501,7254.77,1472.14,1253.96,413.16,87.0
O003502,6053.37,1110.07,946.06,348.62,146.9
O003503,10158.3,2086.84,2231.74,640.08,217.72
O003504,3728.82,716.01,806.42,236.21,129.07
O003505,15191.03,4180.37,3352.4,1115.24,344.88
O003506,4258.72,872.63,773.11,339.24,74.27
O003507,2408.34,617.78,399.62,173.38,56.91
O003508,1952.99,387.6,426.53,145.93,41.39
O003509,6641.88,1358.48,1464.16,404.1,87.56
O003510,3035.6,750.53,449.43,210.24,88.99
O003511,793.94,148.22,134.98,61.18,8.03
O003512,5966.62,1334.69,1210.35,349.57,248.44
O003513,1339.3,329.09,268.59,60.55,19.49
O003514,12725.8,2732.69,2422.82,1044.16,153.13
O003515,532.36,100.03,111.21,17.06,14.96
O003516,1555.11,323.53,274.66,58.47,53.69
O003517,9932.73,2331.66,1795.08,885.86,244.91
O003518,10480.62,2641.85,2632.65,786.54,257.87
O003519,4032.32,779.53,706.04,305.95,145.13
O003520,9364.1,2217.65,1422.59,637.74,208.04
O003521,4525.66,1047.53,681.89,177.58,131.75
O003522,2661.62,637.81,506.35,297.05,122.26
O003523,5880.24,1424.54,1303.47,342.69,167.47
O003524,6239.71,1537.2,984.18,477.69,232.96
O003525,1214.56,236.44,237.17,79.24,32.99
O003526,12264.03,2426.69,2838.17,1006.03,216.63
O003527,7716.56,1242.49,1047.34,556.45,222.77
O003528,4392.19,928.07,1093.34,396.91,100.82
O003529,5765.9,1224.83,1363.72,312.81,150.37
O003530,7173.6,1372.09,1192.63,437.69,235.49
O003531,2905.24,632.6,447.02,194.64,43.96
O003532,1188.49,293.66,297.43,99.28,37.23
O003533,723.18,181.48,151.56,53.73,15.23
O003534,4090.57,958.62,1009.42,287.51,63.07
O003535,10746.12,2320.99,2445.8,417.59,317.35
O003536,5029.08,1308.22,978.5,519.98,61.37
O003537,3673.6,817.79,796.9,188.34,49.3
O003538,8271.29,1876.21,1601.66,290.16,301.91
O003539,4409.53,881.87,916.96,212.58,102.42
O003540,12825.85,3388.73,3130.2,556.99,144.46
O003541,2431.0,588.49,418.23,213.16,54.66
O003542,4576.68,990.11,1036.22,163.83,160.9
O003543,3576.83,829.83,651.66,125.17,123.48
O003544,934.92,166.4,168.24,31.4,21.5
O003545,10268.84,2352.04,1750.53,415.05,352.94
O003546,4951.65,920.88,1019.23,256.56,191.26
O003547,1372.68,316.13,249.27,106.78,36.09
O003548,12527.85,2643.5,1797.17,533.37,473.13
O003549,4438.79,1056.48,1036.87,151.98,144.01
O003550,9898.02,2086.2,1731.31,791.29,191.41
O003551,3143.59,631.07,546.33,291.65,71.63
O003552,3437.05,816.51,725.82,167.89,60.81
O003553,4587.38,984.48,885.87,166.31,193.06
O003554,7710.06,1610.59,1733.33,351.77,113.62
O003555,11298.01,2199.9,2046.34,591.62,301.48
O003556,3375.79,754.73,696.45,138.38,42.09
O003557,12798.61,2857.3,1873.81,1077.78,341.17
O003558,7803.07,2188.55,1497.84,696.16,92.18
O003559,3440.74,862.6,548.19,108.78,117.29
O003560,5960.24,1639.19,1175.18,524.12,129.56
O003561,7141.45,1474.83,1480.07,328.42,104.89
O003562,3613.49,710.27,680.92,332.11,65.84
O003563,727.91,195.23,154.95,78.26,30.96
O003564,7102.71,2010.59,1168.82,638.75,177.9
O003565,9860.08,2383.98,2236.91,729.36,226.83
O003566,5765.91,1528.77,983.82,416.08,132.98
O003567,2787.78,663.65,619.46,229.99,43.04
O003568,7247.19,1801.44,1509.01,622.61,208.93
O003569,2582.99,639.65,599.61,252.87,71.48
O003570,5111.36,1186.11,853.93,223.89,178.35
O003571,14805.39,3099.29,3190.31,1296.81,417.94
O003572,2384.81,446.62,387.58,152.7,71.41
O003573,5256.69,940.86,1096.81,451.32,94.97
O003574,6304.23,1522.86,1033.5,336.38,59.94
O003575,3989.9,890.08,662.62,169.36,155.19
O003576,2949.07,762.32,703.41,95.84,38.83
O003577,2298.74,466.83,432.05,210.77,33.67
O003578,1209.12,313.01,183.41,39.45,30.74
O003579,1121.27,208.64,187.68,42.89,24.25
O003580,3791.56,870.39,809.58,351.7,123.68
O003581,4967.41,945.71,744.43,313.41,111.25
O003582,6024.7,1135.07,1162.81,249.17,139.35
O003583,2941.96,805.3,473.52,334.19,125.25
O003584,7195.95,1852.16,1068.42,562.86,266.58
O003585,14227.93,3487.74,2780.43,934.44,577.2
O003586,2324.83,433.31,539.0,92.63,79.3
O003587,9000.94,2167.36,1765.16,690.11,260.71
O003588,1832.31,375.42,322.14,138.85,49.23
O003589,6020.91,1412.36,1299.93,548.28,87.59
O003590,1775.3,367.44,357.86,58.62,56.18
O003591,7946.22,1717.18,1851.75,235.78,209.1
O003592,698.2,153.92,139.9,60.43,11.79
O003593,8354.15,1706.85,1416.43,358.66,227.4
O003594,12120.12,2990.0,2178.39,616.62,336.53
O003595,2882.89,558.37,486.67,166.09,57.55
O003596,14808.08,3222.22,2287.88,626.02,557.43
O003597,1304.76,249.7,292.09,97.15,34.93
O003598,14259.72,3790.85,2280.57,930.19,381.09
O003599,11032.48,2565.88,2605.74,722.22,415.81
O003600,1248.49,302.72,270.44,90.67,37.63
O003601,5454.19,1210.45,1059.88,211.35,170.01
O003602,1638.45,382.79,289.27,119.05,59.38
O003603,11053.91,2002.04,1707.8,570.38,143.29
O003604,11747.49,3141.62,2232.26,855.85,453.9
O003605,2180.8,438.49,398.8,116.12,64.86
O003606,2241.16,565.17,529.07,131.37,34.51
O003607,5711.56,1183.07,1102.79,467.83,139.81
O003608,9447.34,1909.13,1570.55,771.9,118.21
O003609,2124.93,591.84,378.13,99.45,64.16
O003610,9969.87,2508.93,2029.73,835.33,206.72
O003611,4831.01,926.26,939.99,476.36,109.11
O003612,5639.4,1100.17,1398.73,509.91,229.53
O003613,10817.37,2203.78,1683.73,1014.84,263.59
O003614,5853.74,1372.52,944.14,351.28,198.18
O003615,2980.59,606.11,618.04,202.18,42.86
O003616,11084.92,3156.7,1807.74,330.69,216.12
O003617,18219.22,4380.45,4358.82,1200.7,626.0
O003618,686.75,126.9,124.9,43.99,11.71
O003619,18456.27,4316.87,3331.44,596.67,170.75
O003620,5124.09,974.41,1145.8,280.78,157.64
O003621,3063.71,785.1,717.47,269.82,74.69
O003622,5636.7,1276.45,1125.44,644.6,178.79
O003623,4315.21,1052.93,845.85,245.44,59.27
O003624,2159.31,563.33,520.68,142.09,63.92
O003625,3322.62,750.65,574.6,239.25,71.2
O003626,5950.99,1078.03,1211.37,293.37,142.76
O003627,1547.38,343.8,265.93,134.7,34.36
O003628,4523.26,1041.39,905.82,247.15,123.94
O003629,1929.17,398.97,380.05,56.63,19.37
O003630,2725.69,564.84,451.19,160.01,30.67
O003631,6376.36,1613.01,1045.88,466.73,257.27
O003632,5853.41,1412.42,1010.99,467.55,166.58
O003633,3016.48,752.68,668.31,128.94,38.1
O003634,3355.17,748.82,582.55,221.84,33.77
O003635,6493.97,1468.38,1160.4,490.91,235.01
O003636,11595.46,2691.79,1696.59,678.62,355.63
O003637,3771.14,735.44,830.3,320.56,60.39
O003638,4641.94,1016.56,751.95,380.67,158.21
O003639,8179.46,1985.35,1677.22,379.65,194.9
O003640,6037.16,1446.54,899.73,360.52,126.68
O003641,4125.32,890.59,717.91,288.42,87.88
O003642,1898.25,509.87,313.94,65.5,29.99
O003643,11282.74,2699.97,2437.73,717.52,188.43
O003644,7801.26,1842.2,1650.01,461.73,149.6
O003645,8111.39,1570.14,1373.44,567.95,140.84
O003646,3179.72,768.4,674.83,187.13,41.54
O003647,9566.56,2219.3,1701.27,496.25,128.56
O003648,1880.94,421.91,284.42,98.19,64.53
O003649,2478.67,519.76,516.52,99.88,58.09
O003650,5193.36,1294.97,1070.12,261.32,151.69
O003651,11925.31,2497.59,1684.54,1156.48,188.78
O003652,4410.71,965.35,856.15,356.87,89.99
O003653,2614.51,661.73,586.9,251.8,63.58
O003654,1260.99,307.29,215.16,35.98,38.48
O003655,2551.56,585.4,540.07,138.55,27.52
O003656,7861.38,1604.02,1932.76,590.92,170.17
O003657,1961.69,397.61,465.96,199.51,22.69
O003658,5567.44,1118.39,883.36,212.8,189.87
O003659,17735.97,4519.7,3020.38,1389.52,242.83
O003660,3522.26,716.82,831.79,311.68,61.52
O003661,2849.89,717.67,506.98,268.03,106.2
O003662,1096.0,256.3,225.91,51.12,22.28
O003663,4622.7,1280.39,1046.47,161.93,128.99
O003664,1769.9,456.92,326.3,134.01,26.72
O003665,8516.03,1734.18,1384.66,525.69,208.98
O003666,1013.57,225.97,184.76,75.44,28.0
O003667,3875.13,865.21,898.73,319.77,137.23
O003668,8449.3,2192.04,1557.44,331.82,309.19
O003669,760.79,159.48,138.98,28.0,6.58
O003670,9289.61,1828.39,1777.31,761.03,115.77
O003671,4084.61,1130.43,939.45,137.26,50.43
O003672,2185.27,451.41,455.31,119.42,79.94
O003673,14802.31,2636.45,2572.75,919.13,188.66
O003674,837.32,130.25,137.24,54.95,9.46
O003675,4724.27,1222.41,1042.55,390.27,158.43
O003676,5040.37,1132.99,887.25,370.43,82.01
O003677,5810.84,852.9,801.25,208.86,178.73
O003678,10346.86,1859.92,2028.9,456.39,169.69
O003679,2765.58,513.15,430.89,155.32,70.24
O003680,2173.43,490.47,404.61,104.2,49.49
O003681,4995.21,977.35,1030.3,209.35,116.69
O003682,10584.5,2273.71,2242.0,344.78,103.5
O003683,10681.02,2195.43,1887.51,988.22,274.79
O003684,5976.26,1421.59,1287.97,179.54,211.93
O003685,2294.55,406.37,443.89,62.64,23.82
O003686,5634.61,1178.41,960.14,288.82,109.28
O003687,3522.47,934.11,725.33,216.85,81.32
O003688,1113.19,254.93,169.55,55.67,17.14
O003689,1441.69,290.72,208.77,68.22,22.79
O003690,761.55,149.59,114.42,29.13,14.67
O003691,2500.15,649.32,443.67,72.14,74.87
O003692,2235.19,472.84,370.26,151.06,18.45
O003693,3590.51,866.54,668.76,146.65,32.59
O003694,8985.38,2068.24,1501.63,254.52,236.9
O003695,6377.66,1441.35,931.97,388.09,88.59
O003696,2795.08,549.51,565.93,84.47,32.57
O003697,14391.89,3569.14,2344.86,773.44,372.9
O003698,1649.72,371.84,249.3,103.83,55.79
O003699,13677.33,3001.36,3091.16,443.09,288.9
O003700,3641.01,670.57,826.67,209.3,78.34
O003701,2081.72,445.61,437.09,120.62,31.74
O003702,4970.88,877.52,1064.36,228.13,115.24
O003703,3301.06,773.65,741.16,321.39,62.11
O003704,13422.51,2940.57,3178.56,1103.55,279.15
O003705,6373.08,1286.26,1387.03,477.73,208.69
O003706,5602.11,1326.8,1049.6,453.08,127.63
O003707,5879.69,1028.54,861.97,419.3,198.43
O003708,3017.12,722.42,659.91,140.45,33.63
O003709,5239.26,1295.03,929.22,199.47,162.26
O003710,2348.87,409.68,361.97,200.71,22.63
O003711,8894.07,2097.92,1523.76,467.77,208.26
O003712,3813.8,991.55,766.45,183.46,71.87
O003713,4895.17,964.65,1122.42,194.75,124.72
O003714,2285.95,461.28,391.94,184.18,72.66
O003715,1387.71,302.46,307.99,127.13,32.71
O003716,2366.44,441.12,461.12,90.06,34.42
O003717,4622.83,1034.02,941.88,380.72,101.2
