order_id,order_date,customer_id,product_id,quantity,unit_price,order_status,sales_person,channel,product_name,category,unit_cost,standard_price,supplier,customer_name,region,province,customer_type,credit_level,material_cost,labor_cost,manufacturing_cost,logistics_cost,other_cost,revenue,total_cost,profit,gross_margin_rate,order_month
O003748,2025-02-28,C0006,P1002,4,1001.98,已完成,王强,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,福建客户006,华南,广东,经销商,B,1912.1,354.72,359.17,166.49,31.56,4007.92,2824.0399999999995,1183.8800000000006,0.2953851374278929,2025-02
O003749,2025-11-30,C0082,P1004,16,670.43,已完成,陈敏,展会线索,减速电机C型,电机类,541,716.52,苏州精工,河北客户082,华北,河北,经销商,A,5767.29,1101.43,1024.96,242.73,134.9,10726.88,8271.31,2455.5699999999997,0.22891744850319942,2025-11
O003750,2025-09-15,C0058,P1011,11,476.97,已完成,陈敏,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,湖南客户058,华中,湖南,终端工厂,B,2741.31,618.14,503.67,215.7,81.3,5246.67,4160.12,1086.5500000000002,0.20709326105891931,2025-09
O003751,2025-12-04,C0064,P1016,80,87.37,已完成,张伟,老客户复购,密封圈套装,配套耗材,83,101.3,苏州精工,江苏客户064,华东,浙江,经销商,B,4179.83,1176.67,960.68,255.53,85.03,6989.6,6657.74,331.8600000000006,0.047479111823280386,2025-12
O003752,2025-12-30,C0020,P1012,26,321.71,已完成,李娜,老客户复购,不锈钢轴套,机加工件,315,371.9,南通华科,福建客户020,华南,福建,经销商,B,5223.52,1455.53,822.86,328.19,105.49,8364.46,7935.589999999999,428.8699999999999,0.05127288551801311,2025-12
O003753,2025-12-07,C0113,P1009,34,686.11,已完成,张伟,老客户复购,同步带轮组件,传动部件,565,711.1,南通华科,安徽客户113,华东,浙江,经销商,B,13644.06,2743.99,2518.79,956.01,133.28,23327.74,19996.129999999997,3331.610000000004,0.14281752111434728,2025-12
O003754,2025-12-30,C0026,P1005,10,1265.93,已完成,李娜,经销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,河南客户026,华中,湖北,经销商,B,6129.39,1300.46,1066.1,192.74,181.6,12659.300000000001,8870.29,3789.01,0.2993064387446383,2025-12
O003755,2025-08-20,C0081,P1012,32,334.58,已完成,刘洋,直销,不锈钢轴套,机加工件,315,371.9,南通华科,安徽客户081,华东,江苏,经销商,B,7051.91,1788.46,1274.66,265.42,192.27,10706.56,10572.72,133.84000000000015,0.012500747205451626,2025-08
O003756,2025-01-21,C0048,P1015,100,76.48,已取消,赵磊,老客户复购,传感器支架,配套耗材,70,84.31,苏州精工,江苏客户048,华东,山东,经销商,A,4931.08,1102.43,814.72,357.91,58.71,7648.0,7264.85,383.14999999999964,0.05009806485355644,2025-01
O003757,2025-10-02,C0058,P1008,28,701.87,已完成,赵磊,直销,精密齿轮箱,传动部件,523,743.47,上海工控,湖南客户058,华中,湖南,终端工厂,B,9143.2,2457.22,1959.65,464.31,296.03,19652.36,14320.41,5331.950000000001,0.27131347074855133,2025-10
O003758,2025-05-31,C0100,P1014,112,39.37,已取消,张伟,展会线索,工业线缆,配套耗材,34,41.43,南通华科,福建客户100,华南,广东,设备集成商,A,2652.93,649.92,445.26,70.09,55.78,4409.44,3873.98,535.4599999999996,0.12143492144127137,2025-05
O003759,2025-04-05,C0016,P1010,37,616.22,已完成,刘洋,老客户复购,联轴器套件,传动部件,456,621.63,上海工控,北京客户016,华北,天津,终端工厂,B,11905.02,2235.02,2113.51,546.63,118.57,22800.14,16918.75,5881.389999999999,0.2579541178255923,2025-04
O003760,2025-03-22,C0057,P1005,2,1343.58,已完成,赵磊,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,浙江客户057,华东,上海,设备集成商,C,1391.31,251.08,286.17,72.91,24.63,2687.16,2026.1000000000001,661.0599999999997,0.24600693669152554,2025-03
O003761,2025-07-15,C0035,P1008,11,715.32,已完成,赵磊,经销,精密齿轮箱,传动部件,523,743.47,上海工控,江苏客户035,华东,浙江,终端工厂,A,4108.23,917.21,812.41,327.23,79.58,7868.52,6244.66,1623.8600000000006,0.2063742609791931,2025-07
O003762,2025-04-19,C0005,P1005,3,1386.04,已完成,李娜,经销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,河南客户005,华中,湖南,设备集成商,B,1988.52,400.47,441.21,149.59,35.97,4158.12,3015.7599999999998,1142.3600000000001,0.274729926024261,2025-04
O003763,2025-02-01,C0111,P1002,3,918.81,已完成,陈敏,经销,伺服电机B型,电机类,690,1040.91,南通华科,广东客户111,华南,广东,经销商,A,1469.65,320.54,268.48,44.67,51.4,2756.43,2154.7400000000002,601.6899999999996,0.2182859713469958,2025-02
O003764,2025-03-11,C0089,P1004,5,624.21,已完成,李娜,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,河北客户089,华北,天津,经销商,C,1934.69,415.91,342.32,86.09,28.15,3121.05,2807.1600000000003,313.8899999999999,0.1005719229105589,2025-03
O003765,2025-04-23,C0024,P1007,16,1017.15,已完成,李娜,经销,变频控制器A型,控制器类,780,1044.88,南通华科,广东客户024,华南,广西,终端工厂,B,8454.61,1593.52,1936.28,344.34,263.36,16274.4,12592.110000000002,3682.2899999999972,0.22626271936292566,2025-04
O003766,2025-05-08,C0073,P1005,13,1339.8,已取消,张伟,直销,PLC控制器标准版,控制器类,980,1458.49,苏州精工,湖北客户073,华中,湖南,设备集成商,C,8289.78,1701.61,1700.44,727.69,276.95,17417.399999999998,12696.470000000003,4720.929999999995,0.2710467693226311,2025-05
O003767,2025-09-06,C0015,P1004,17,669.21,已完成,赵磊,直销,减速电机C型,电机类,541,716.52,苏州精工,北京客户015,华北,河北,经销商,C,5917.13,1286.02,1399.14,458.63,178.5,11376.57,9239.419999999998,2137.1500000000015,0.1878553905087387,2025-09
O003768,2025-03-31,C0089,P1004,11,626.57,已完成,陈敏,直销,减速电机C型,电机类,541,716.52,苏州精工,河北客户089,华北,天津,经销商,C,3849.65,996.91,723.08,200.21,64.19,6892.27,5834.04,1058.2300000000005,0.15353867448605474,2025-03
O003769,2025-07-15,C0106,P1006,13,2247.67,已完成,王强,直销,PLC控制器增强版,控制器类,1773,2443.12,苏州精工,河北客户106,华北,天津,经销商,C,14570.17,3347.26,2328.33,904.55,463.87,29219.71,21614.18,7605.529999999999,0.26028766199253855,2025-07
O003770,2025-05-08,C0097,P1008,24,684.97,已完成,刘洋,经销,精密齿轮箱,传动部件,523,743.47,上海工控,上海客户097,华东,安徽,经销商,C,8988.17,1565.45,1467.05,530.9,124.21,16439.28,12675.779999999999,3763.5,0.22893338394382237,2025-05
O003771,2025-01-26,C0103,P1007,14,1046.08,已完成,刘洋,直销,变频控制器A型,控制器类,780,1044.88,南通华科,上海客户103,华东,上海,终端工厂,A,6897.98,1606.76,1472.49,640.1,292.42,14645.119999999999,10909.75,3735.369999999999,0.2550590230738976,2025-01
O003772,2025-05-24,C0120,P1013,27,168.58,已完成,陈敏,展会线索,CNC定制件,机加工件,138,172.93,南通华科,浙江客户120,华东,山东,经销商,C,2598.61,496.6,539.82,153.85,53.54,4551.660000000001,3842.42,709.2400000000007,0.1558200744343823,2025-05
O003773,2025-12-12,C0104,P1012,18,371.87,已完成,刘洋,老客户复购,不锈钢轴套,机加工件,315,371.9,南通华科,安徽客户104,华东,安徽,终端工厂,B,4045.96,919.25,798.91,103.16,120.33,6693.66,5987.61,706.0500000000002,0.10548040982063628,2025-12
O003774,2025-11-13,C0014,P1011,4,494.13,已完成,张伟,直销,铝合金支架,机加工件,393,502.7,无锡智造,江苏客户014,华东,上海,设备集成商,B,1099.35,216.84,184.75,33.35,11.39,1976.52,1545.6799999999998,430.84000000000015,0.21797907433266556,2025-11
O003775,2025-09-07,C0095,P1016,111,102.08,已完成,刘洋,展会线索,密封圈套装,配套耗材,83,101.3,苏州精工,北京客户095,华北,天津,终端工厂,B,6328.04,1208.51,1431.82,504.04,115.95,11330.88,9588.360000000002,1742.5199999999968,0.15378505464712333,2025-09
O003776,2025-09-30,C0102,P1008,8,751.77,已完成,刘洋,经销,精密齿轮箱,传动部件,523,743.47,上海工控,北京客户102,华北,天津,终端工厂,C,2753.1,584.24,441.59,96.83,70.86,6014.16,3946.6200000000003,2067.5399999999995,0.3437786823097489,2025-09
O003777,2025-05-29,C0031,P1014,111,39.95,已完成,赵磊,展会线索,工业线缆,配套耗材,34,41.43,南通华科,山东客户031,华东,上海,经销商,A,2695.78,660.58,560.78,164.08,79.13,4434.450000000001,4160.35,274.10000000000036,0.06181149860749367,2025-05
O003778,2025-12-13,C0058,P1004,10,736.23,已完成,赵磊,老客户复购,减速电机C型,电机类,541,716.52,苏州精工,湖南客户058,华中,湖南,终端工厂,B,3632.85,707.68,763.08,347.67,38.98,7362.3,5490.259999999999,1872.0400000000009,0.2542738003069694,2025-12
O003779,2025-08-26,C0083,P1013,41,165.32,已完成,陈敏,直销,CNC定制件,机加工件,138,172.93,南通华科,浙江客户083,华东,山东,终端工厂,B,3650.23,769.07,599.42,155.17,72.93,6778.12,5246.820000000001,1531.2999999999993,0.22591810118439912,2025-08
O003780,2025-03-23,C0102,P1002,6,1029.04,已完成,陈敏,经销,伺服电机B型,电机类,690,1040.91,南通华科,北京客户102,华北,天津,终端工厂,C,2955.89,710.49,648.99,118.67,33.47,6174.24,4467.51,1706.7299999999996,0.2764275441187903,2025-03
O003781,2025-09-13,C0036,P1004,5,723.94,已完成,刘洋,展会线索,减速电机C型,电机类,541,716.52,苏州精工,北京客户036,华北,河北,终端工厂,C,1706.82,472.99,296.06,126.84,30.46,3619.7000000000003,2633.17,986.5300000000002,0.27254468602370363,2025-09
O003782,2025-08-29,C0057,P1004,12,668.76,已完成,陈敏,直销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户057,华东,上海,设备集成商,C,5024.35,812.0,925.68,171.6,67.71,8025.12,7001.340000000001,1023.7799999999988,0.12757192415814328,2025-08
O003783,2025-03-21,C0023,P1011,7,456.3,已完成,陈敏,老客户复购,铝合金支架,机加工件,393,502.7,无锡智造,江苏客户023,华东,浙江,设备集成商,B,1886.43,407.59,431.02,96.45,25.51,3194.1,2847.0,347.0999999999999,0.10866910866910864,2025-03
O003784,2025-01-03,C0038,P1008,41,752.94,已完成,刘洋,经销,精密齿轮箱,传动部件,523,743.47,上海工控,江苏客户038,华东,安徽,终端工厂,A,14444.31,3153.27,3157.02,1473.43,541.61,30870.54,22769.64,8100.9000000000015,0.26241523471892625,2025-01
O003785,2025-07-11,C0037,P1004,5,616.83,已完成,陈敏,展会线索,减速电机C型,电机类,541,716.52,苏州精工,福建客户037,华南,广东,经销商,B,1782.34,359.68,418.92,87.92,51.05,3084.15,2699.9100000000003,384.2399999999998,0.12458538008851702,2025-07
O003786,2025-02-28,C0006,P1011,26,442.89,已取消,赵磊,直销,铝合金支架,机加工件,393,502.7,无锡智造,福建客户006,华南,广东,经销商,B,7346.26,1580.18,1316.01,454.8,91.07,11515.14,10788.32,726.8199999999997,0.06311864206601046,2025-02
O003787,2025-07-01,C0073,P1010,16,580.02,已完成,赵磊,直销,联轴器套件,传动部件,456,621.63,上海工控,湖北客户073,华中,湖南,设备集成商,C,4879.74,1012.25,801.49,337.38,126.54,9280.32,7157.4,2122.92,0.22875504292955418,2025-07
O003788,2025-07-09,C0094,P1005,11,1403.99,已完成,李娜,展会线索,PLC控制器标准版,控制器类,980,1458.49,苏州精工,安徽客户094,华东,安徽,终端工厂,A,7504.18,1858.24,1220.54,653.12,162.33,15443.89,11398.41,4045.4799999999996,0.2619469576641636,2025-07
O003789,2025-12-16,C0057,P1004,7,706.76,已完成,赵磊,直销,减速电机C型,电机类,541,716.52,苏州精工,浙江客户057,华东,上海,设备集成商,C,2586.07,647.63,436.91,178.27,60.38,4947.32,3909.26,1038.0599999999995,0.20982269188166514,2025-12
O003790,2025-02-11,C0013,P1011,27,491.6,已完成,王强,经销,铝合金支架,机加工件,393,502.7,无锡智造,湖北客户013,华中,湖北,设备集成商,B,7417.7,1717.23,1551.09,332.87,206.6,13273.2,11225.490000000002,2047.7099999999991,0.15427402585661326,2025-02
O003791,2025-01-11,C0044,P1010,43,634.35,已完成,张伟,直销,联轴器套件,传动部件,456,621.63,上海工控,安徽客户044,华东,安徽,终端工厂,A,13344.82,2890.24,2405.91,725.73,140.34,27277.05,19507.04,7770.009999999998,0.2848552171147539,2025-01
O003792,2025-09-28,C0067,P1014,69,41.18,已完成,李娜,展会线索,工业线缆,配套耗材,34,41.43,南通华科,福建客户067,华南,广东,终端工厂,A,1494.3,289.82,354.01,128.16,50.27,2841.42,2316.56,524.8600000000001,0.18471750040472726,2025-09
O003793,2025-04-22,C0081,P1007,7,936.44,已完成,张伟,经销,变频控制器A型,控制器类,780,1044.88,南通华科,安徽客户081,华东,江苏,经销商,B,3831.78,727.71,707.11,306.61,107.48,6555.08,5680.689999999999,874.3900000000012,0.13339120193803908,2025-04
O003794,2025-01-04,C0053,P1001,5,802.06,已完成,陈敏,经销,伺服电机A型,电机类,522,799.93,南通华科,河北客户053,华北,河北,终端工厂,A,1618.68,385.15,262.67,99.55,46.26,4010.2999999999997,2412.3100000000004,1597.9899999999993,0.3984714360521655,2025-01
O003795,2025-04-04,C0105,P1012,8,348.21,已完成,陈敏,老客户复购,不锈钢轴套,机加工件,315,371.9,南通华科,安徽客户105,华东,安徽,设备集成商,B,1787.41,401.34,306.81,89.62,48.08,2785.68,2633.2599999999998,152.42000000000007,0.0547155452169668,2025-04
O003796,2025-03-20,C0029,P1001,1,769.37,已完成,刘洋,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,云南客户029,西南,四川,终端工厂,B,339.28,81.9,60.41,24.46,4.13,769.37,510.1799999999999,259.1900000000001,0.33688602362972314,2025-03
O003797,2025-03-14,C0079,P1005,6,1254.87,已完成,张伟,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,安徽客户079,华东,浙江,经销商,A,4146.74,722.66,667.15,200.83,108.25,7529.219999999999,5845.629999999999,1683.5900000000001,0.2236074918783088,2025-03
O003798,2025-01-31,C0044,P1013,6,171.16,已完成,赵磊,展会线索,CNC定制件,机加工件,138,172.93,南通华科,安徽客户044,华东,安徽,终端工厂,A,572.98,103.36,84.96,44.12,16.11,1026.96,821.5300000000001,205.42999999999995,0.2000370024148944,2025-01
O003799,2025-10-18,C0011,P1010,21,542.34,已完成,王强,经销,联轴器套件,传动部件,456,621.63,上海工控,上海客户011,华东,上海,经销商,A,6733.41,1537.83,1389.1,321.93,157.77,11389.140000000001,10140.04,1249.1000000000004,0.10967465497833903,2025-10
O003800,2025-02-08,C0091,P1003,14,1475.68,已完成,陈敏,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,广东客户091,华南,广东,经销商,A,10984.46,2043.53,1965.79,845.33,268.36,20659.52,16107.47,4552.050000000001,0.22033667771564883,2025-02
O003801,2025-12-31,C0119,P1011,23,452.54,已完成,刘洋,经销,铝合金支架,机加工件,393,502.7,无锡智造,北京客户119,华北,北京,设备集成商,A,6220.33,1243.51,921.44,166.74,199.24,10408.42,8751.26,1657.1599999999999,0.15921340606931694,2025-12
O003802,2025-06-03,C0046,P1016,106,97.31,已完成,刘洋,展会线索,密封圈套装,配套耗材,83,101.3,苏州精工,湖南客户046,华中,湖南,终端工厂,C,6285.77,1167.29,957.64,161.27,87.36,10314.86,8659.330000000002,1655.5299999999988,0.16049951235402116,2025-06
O003803,2025-05-01,C0025,P1002,11,923.89,已完成,刘洋,直销,伺服电机B型,电机类,690,1040.91,南通华科,广东客户025,华南,福建,经销商,B,4959.57,1020.66,1122.13,419.01,63.16,10162.789999999999,7584.53,2578.2599999999993,0.25369608148943346,2025-05
O003804,2025-12-12,C0077,P1001,3,767.53,已取消,陈敏,直销,伺服电机A型,电机类,522,799.93,南通华科,云南客户077,西南,重庆,设备集成商,A,1080.12,236.83,169.02,94.14,14.48,2302.59,1594.59,708.0000000000002,0.30747983792164485,2025-12
O003805,2025-01-16,C0049,P1009,44,671.33,已完成,张伟,经销,同步带轮组件,传动部件,565,711.1,南通华科,江苏客户049,华东,山东,经销商,C,15853.6,3205.79,3886.66,1164.87,329.92,29538.52,24440.839999999997,5097.680000000004,0.1725773667739617,2025-01
O003806,2025-02-27,C0011,P1002,10,984.47,已完成,张伟,经销,伺服电机B型,电机类,690,1040.91,南通华科,上海客户011,华东,上海,经销商,A,4845.32,917.41,1075.47,387.83,131.86,9844.7,7357.889999999999,2486.8100000000013,0.252603939175394,2025-02
O003807,2025-12-10,C0060,P1003,7,1562.44,已完成,张伟,直销,步进电机A型,电机类,1120,1636.22,常州机电,广西客户060,华南,广东,设备集成商,A,5483.8,1244.1,1201.3,481.45,87.14,10937.08,8497.789999999999,2439.290000000001,0.22302936432759027,2025-12
O003808,2025-07-03,C0084,P1007,6,1051.81,已完成,陈敏,经销,变频控制器A型,控制器类,780,1044.88,南通华科,天津客户084,华北,河北,终端工厂,A,3013.76,579.88,529.83,170.53,34.28,6310.86,4328.28,1982.58,0.3141536969604777,2025-07
O003809,2025-11-10,C0035,P1013,17,162.91,已完成,赵磊,展会线索,CNC定制件,机加工件,138,172.93,南通华科,江苏客户035,华东,浙江,终端工厂,A,1528.41,390.12,352.88,42.4,14.14,2769.47,2327.9500000000003,441.5199999999995,0.15942400531509623,2025-11
O003810,2025-10-22,C0078,P1002,2,1024.73,已完成,赵磊,展会线索,伺服电机B型,电机类,690,1040.91,南通华科,四川客户078,西南,云南,设备集成商,A,875.79,237.85,176.86,101.25,37.53,2049.46,1429.28,620.1800000000001,0.30260654025938544,2025-10
O003811,2025-10-06,C0034,P1013,42,157.96,已完成,王强,直销,CNC定制件,机加工件,138,172.93,南通华科,广东客户034,华南,广东,经销商,A,4109.44,740.2,744.87,330.23,48.0,6634.320000000001,5972.74,661.5800000000008,0.09972084554257268,2025-10
O003812,2025-06-11,C0016,P1003,10,1619.33,已完成,王强,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,北京客户016,华北,天津,终端工厂,B,7587.14,1575.36,1380.64,747.77,223.77,16193.3,11514.68,4678.619999999999,0.28892319663070526,2025-06
O003813,2025-08-31,C0111,P1003,11,1593.33,已完成,赵磊,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,广东客户111,华南,广东,经销商,A,11525.48,1976.05,1623.05,748.56,342.84,17526.629999999997,16215.979999999998,1310.6499999999996,0.07478049117257567,2025-08
O003814,2025-10-28,C0046,P1001,4,799.99,已完成,李娜,经销,伺服电机A型,电机类,522,799.93,南通华科,湖南客户046,华中,湖南,终端工厂,C,1459.4,311.61,229.24,52.98,27.11,3199.96,2080.34,1119.62,0.34988562357029457,2025-10
O003815,2025-06-08,C0054,P1012,38,364.78,已完成,刘洋,经销,不锈钢轴套,机加工件,315,371.9,南通华科,天津客户054,华北,北京,终端工厂,A,7828.69,1529.66,1358.43,248.46,178.19,13861.64,11143.43,2718.209999999999,0.19609584435896468,2025-06
O003816,2025-08-25,C0061,P1001,3,779.01,已完成,刘洋,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,江苏客户061,华东,山东,终端工厂,A,1183.51,257.71,187.86,90.03,42.62,2337.0299999999997,1761.7299999999998,575.3,0.2461671437679448,2025-08
O003817,2025-05-09,C0104,P1008,28,758.24,已完成,王强,展会线索,精密齿轮箱,传动部件,523,743.47,上海工控,安徽客户104,华东,安徽,终端工厂,B,10527.57,2324.22,1511.29,551.79,388.39,21230.72,15303.259999999998,5927.460000000003,0.27919260392487877,2025-05
O003818,2025-05-30,C0035,P1013,30,171.5,已完成,王强,经销,CNC定制件,机加工件,138,172.93,南通华科,江苏客户035,华东,浙江,终端工厂,A,2813.64,568.15,647.62,218.94,82.49,5145.0,4330.839999999999,814.1600000000008,0.15824295432458713,2025-05
O003819,2025-05-22,C0058,P1009,7,715.01,已完成,刘洋,展会线索,同步带轮组件,传动部件,565,711.1,南通华科,湖南客户058,华中,湖南,终端工厂,B,2803.47,657.27,463.54,177.36,88.26,5005.07,4189.9,815.1700000000001,0.16286885098510112,2025-05
O003820,2025-12-28,C0062,P1009,19,627.71,已完成,陈敏,经销,同步带轮组件,传动部件,565,711.1,南通华科,浙江客户062,华东,上海,经销商,C,6849.84,1393.2,1175.9,259.98,78.1,11926.490000000002,9757.02,2169.470000000001,0.18190347704982782,2025-12
O003821,2025-03-20,C0035,P1002,11,1067.63,已完成,张伟,直销,伺服电机B型,电机类,690,1040.91,南通华科,江苏客户035,华东,浙江,终端工厂,A,5341.56,1283.46,827.93,466.16,169.17,11743.93,8088.280000000001,3655.6499999999996,0.31127995483624304,2025-03
O003822,2025-08-11,C0109,P1012,25,329.71,已完成,李娜,经销,不锈钢轴套,机加工件,315,371.9,南通华科,浙江客户109,华东,安徽,经销商,B,5100.0,1052.43,905.9,334.43,80.69,8242.75,7473.45,769.3000000000002,0.0933305025628583,2025-08
O003823,2025-01-02,C0033,P1001,10,789.05,已完成,赵磊,展会线索,伺服电机A型,电机类,522,799.93,南通华科,江苏客户033,华东,浙江,终端工厂,B,3381.49,633.44,806.46,326.23,95.41,7890.5,5243.029999999999,2647.470000000001,0.33552626576262606,2025-01
O003824,2025-08-29,C0018,P1014,22,39.99,已完成,张伟,展会线索,工业线缆,配套耗材,34,41.43,南通华科,上海客户018,华东,山东,经销商,B,534.29,102.93,105.08,22.59,8.55,879.7800000000001,773.44,106.34000000000003,0.12087112687262727,2025-08
O003825,2025-11-26,C0096,P1005,11,1305.18,已完成,张伟,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,天津客户096,华北,北京,经销商,C,7594.2,1802.65,1268.23,256.25,148.79,14356.980000000001,11070.12,3286.8600000000006,0.22893811929806968,2025-11
O003826,2025-07-08,C0004,P1005,10,1441.54,已完成,李娜,老客户复购,PLC控制器标准版,控制器类,980,1458.49,苏州精工,重庆客户004,西南,四川,终端工厂,A,6820.86,1235.12,1375.2,665.15,110.83,14415.4,10207.16,4208.24,0.2919266895126046,2025-07
O003827,2025-08-11,C0033,P1001,14,801.85,已完成,李娜,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,江苏客户033,华东,浙江,终端工厂,B,6268.8,899.48,1023.21,479.19,131.02,11225.9,8801.7,2424.199999999999,0.2159470510159541,2025-08
O003828,2025-11-14,C0064,P1001,7,693.2,已完成,陈敏,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,江苏客户064,华东,浙江,经销商,B,2603.38,442.86,487.09,136.11,57.82,4852.400000000001,3727.2600000000007,1125.1399999999999,0.23187288764322805,2025-11
O003829,2025-01-08,C0114,P1001,3,772.05,已完成,陈敏,老客户复购,伺服电机A型,电机类,522,799.93,南通华科,江苏客户114,华东,安徽,终端工厂,B,1054.95,238.16,175.73,89.84,12.25,2316.1499999999996,1570.93,745.2199999999996,0.32174945491440526,2025-01
O003830,2025-09-10,C0011,P1015,113,76.86,已完成,刘洋,经销,传感器支架,配套耗材,70,84.31,苏州精工,上海客户011,华东,上海,经销商,A,4920.96,1176.29,1048.19,213.84,115.3,8685.18,7474.580000000001,1210.5999999999995,0.1393868635998332,2025-09
O003831,2025-04-07,C0053,P1011,30,492.71,已完成,李娜,直销,铝合金支架,机加工件,393,502.7,无锡智造,河北客户053,华北,河北,终端工厂,A,7918.29,1661.84,1640.07,717.3,182.73,14781.3,12120.229999999998,2661.0700000000015,0.18002949672897522,2025-04
O003832,2025-12-20,C0110,P1013,12,167.0,已完成,王强,经销,CNC定制件,机加工件,138,172.93,南通华科,云南客户110,西南,云南,终端工厂,A,1156.89,223.32,241.31,75.57,29.25,2004.0,1726.34,277.6600000000001,0.13855289421157688,2025-12
O003833,2025-09-02,C0026,P1012,22,336.26,已完成,张伟,经销,不锈钢轴套,机加工件,315,371.9,南通华科,河南客户026,华中,湖北,经销商,B,4915.47,928.63,846.2,132.47,117.56,7397.719999999999,6940.330000000001,457.3899999999985,0.06182850932449438,2025-09
O003834,2025-08-16,C0115,P1003,7,1589.76,已完成,赵磊,展会线索,步进电机A型,电机类,1120,1636.22,常州机电,重庆客户115,西南,四川,经销商,B,6792.28,1131.7,951.85,423.46,68.26,11128.32,9367.55,1760.7700000000004,0.15822424229353582,2025-08
O003835,2025-08-13,C0105,P1003,3,1517.5,已完成,赵磊,老客户复购,步进电机A型,电机类,1120,1636.22,常州机电,安徽客户105,华东,安徽,设备集成商,B,2950.63,507.75,432.08,101.54,59.69,4552.5,4051.69,500.80999999999995,0.11000768808347061,2025-08
O003836,2025-03-08,C0112,P1011,15,495.09,已取消,刘洋,展会线索,铝合金支架,机加工件,393,502.7,无锡智造,广东客户112,华南,福建,终端工厂,A,3670.87,948.02,810.46,351.67,109.02,7426.349999999999,5890.04,1536.3099999999995,0.206872824469625,2025-03
O003837,2025-05-24,C0021,P1014,67,39.04,已完成,张伟,经销,工业线缆,配套耗材,34,41.43,南通华科,山东客户021,华东,江苏,经销商,A,1554.7,378.58,264.4,93.77,33.46,2615.68,2324.91,290.77,0.11116420968925862,2025-05
O003838,2025-10-12,C0011,P1009,15,651.35,退货,张伟,经销,同步带轮组件,传动部件,565,711.1,南通华科,上海客户011,华东,上海,经销商,A,5626.11,1057.42,996.3,242.3,154.99,9770.25,8077.12,1693.13,0.17329443975333284,2025-10
O003839,2025-09-15,C0043,P1010,27,578.55,已完成,陈敏,直销,联轴器套件,传动部件,456,621.63,上海工控,广东客户043,华南,广东,设备集成商,B,8766.95,1647.93,1286.33,781.02,240.06,15620.849999999999,12722.29,2898.5599999999977,0.18555712397212687,2025-09
O003840,2025-09-01,C0044,P1013,39,175.49,已完成,张伟,经销,CNC定制件,机加工件,138,172.93,南通华科,安徽客户044,华东,安徽,终端工厂,A,3813.94,692.3,796.78,297.49,49.77,6844.110000000001,5650.28,1193.8300000000008,0.17443173765471343,2025-09
O003841,2025-08-25,C0106,P1012,6,326.37,已完成,陈敏,展会线索,不锈钢轴套,机加工件,315,371.9,南通华科,河北客户106,华北,天津,经销商,C,1202.31,260.3,213.58,96.23,20.45,1958.22,1792.87,165.35000000000014,0.08443892923164922,2025-08
O003842,2025-05-22,C0081,P1002,9,940.25,已完成,王强,老客户复购,伺服电机B型,电机类,690,1040.91,南通华科,安徽客户081,华东,江苏,经销商,B,4322.97,1045.16,764.8,329.1,55.99,8462.25,6518.02,1944.2299999999996,0.22975331619841052,2025-05
O003843,2025-08-16,C0079,P1003,11,1573.36,已完成,张伟,经销,步进电机A型,电机类,1120,1636.22,常州机电,安徽客户079,华东,浙江,经销商,A,10509.79,2193.44,1356.58,493.25,291.76,17306.96,14844.820000000002,2462.1399999999976,0.14226299708325424,2025-08
O003844,2025-04-09,C0020,P1001,10,778.46,已完成,陈敏,展会线索,伺服电机A型,电机类,522,799.93,南通华科,福建客户020,华南,福建,经销商,B,3566.05,893.64,531.11,326.88,141.98,7784.6,5459.66,2324.9400000000005,0.29865889063021867,2025-04
O003845,2025-05-04,C0065,P1015,61,73.33,已完成,王强,老客户复购,传感器支架,配套耗材,70,84.31,苏州精工,安徽客户065,华东,山东,经销商,B,2654.31,655.61,516.31,75.04,50.4,4473.13,3951.67,521.46,0.11657608877899815,2025-05
O003846,2025-09-04,C0034,P1001,17,756.96,已完成,王强,直销,伺服电机A型,电机类,522,799.93,南通华科,广东客户034,华南,广东,经销商,A,6073.39,1554.2,1217.8,578.89,87.81,12868.32,9512.089999999998,3356.2300000000014,0.260813377348403,2025-09
O003847,2025-10-11,C0024,P1002,5,1062.0,已完成,李娜,经销,伺服电机B型,电机类,690,1040.91,南通华科,广东客户024,华南,广西,终端工厂,B,2211.63,614.85,528.69,123.37,76.01,5310.0,3554.55,1755.4499999999998,0.33059322033898303,2025-10
